s,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"SD.000","SD.001","SD.002","SD.003","SD.004","SD.005","SD.006","SD.007","SD.008","SD.009","SD.010","SD.011","SD.012","SD.013","SD.014","SD.015","SD.016","SD.017","SD.018","SD.019","SD.020","SD.021","SD.022","SD.023","SD.024","SD.025","SD.026","SD.027","SD.028","SD.029","SD.030","SD.201","SD.202","SD.203","SD.204","SD.205","SD.206","SD.207","SD.208","SD.209","SD.210","SD.211","SD.212","SD.213","SD.214","SD.215","SD.216","SD.217","SD.218","SD.219","SD.220","SD.221","SD.222","SD.223","SD.224","SD.225","SD.226","SD.227","SD.228","SD.229","SD.230","SD.231","TD.000","TD.001","TD.002","TD.003","TD.004","TD.005","TD.006","TD.007","TD.008","TD.009","TD.010","TD.011","TD.012","TD.013","TD.014","TD.015","TD.016","TD.017","TD.018","TD.019","TD.020","TD.021","TD.022","TD.023","TD.024","TD.025","TD.026","TD.027","TD.028","TD.029","TD.030","TD.201","TD.202","TD.203","TD.204","TD.205","TD.206","TD.207","TD.208","TD.209","TD.210","TD.211","TD.212","TD.213","TD.214","TD.215","TD.216","TD.217","TD.218","TD.219","TD.220","TD.221","TD.222","TD.223","TD.224","TD.225","TD.226","TD.227","TD.228","TD.229","TD.230","TD.231"
 2.4960575E+002, 1.8325400E+001, 2.6116442E+001, 1.9520633E+001, 8.8669952E+000, 1.0314136E+001, 3.0000000E+001, 1.7321718E+001, 4.1472595E+000, 4.2472714E+000, 7.2474185E+000, 7.9368905E+000, 9.9047712E+000, 8.2899592E+000, 1.8055878E+001, 1.2089939E+001, 6.5422707E+000, 6.9847089E+000, 9.0338425E+000, 1.0742149E+001, 4.3001903E+000, 3.7389123E+000, 3.9585799E+000, 4.1849595E+000, 4.3488645E+000, 3.7011709E+000, 3.3769230E+000, 1.1847246E+001, 2.7786666E+001, 2.4845166E+001, 1.7971223E+001, 3.3055653E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.6466639E+001, 5.5785444E+001, 2.7099093E+001, 2.6501595E+001, 2.8198266E+001, 3.2882836E+001, 3.5009928E+001, 3.6417320E+001, 3.5715107E+001, 2.6669119E+001, 2.4868764E+001, 3.6292735E+001, 3.3837701E+001, 2.9422827E+001, 2.7406767E+001, 3.8670570E+001, 3.7556334E+001, 3.1544740E+001, 3.2053775E+001, 8.1703292E+001, 1.1160024E+002, 7.4104325E+001, 6.6340573E+001, 7.4637278E+001, 2.8135821E+001, 2.4587521E+001, 9.4575093E+001, 7.2629964E+001, 6.9318685E+001, 2.5083108E+001, 2.4580959E+001, 2.0716063E+001, 2.0886107E+001, 2.0691207E+001, 2.0803683E+001, 2.0975197E+001, 2.0150079E+001, 2.0752375E+001, 2.0967678E+001, 2.0416981E+001, 2.1112371E+001, 2.4168638E+001, 2.2461148E+001, 1.9999829E+001, 2.0000322E+001, 1.9999802E+001, 1.9999849E+001, 1.9999797E+001, 1.9999955E+001, 2.0000109E+001, 1.9999708E+001, 1.9999306E+001, 2.0000219E+001, 2.0000137E+001, 1.9999694E+001, 2.0001036E+001, 2.0000393E+001, 2.0000179E+001, 2.0000036E+001, 2.0000147E+001, 2.0706967E+001, 2.0513870E+001
 2.5020809E+002, 1.8421456E+001, 2.6052759E+001, 1.8314369E+001, 8.8379991E+000, 1.0305879E+001, 3.0000000E+001, 1.7098904E+001, 4.2031382E+000, 4.2406972E+000, 7.2629132E+000, 7.9392151E+000, 9.8555025E+000, 8.2682996E+000, 1.7908491E+001, 1.1846708E+001, 6.5759798E+000, 6.9834794E+000, 8.9848524E+000, 1.0601350E+001, 3.9145736E+000, 3.7355790E+000, 3.3470777E+000, 4.2235781E+000, 4.3755734E+000, 3.6761750E+000, 3.3723061E+000, 1.1225257E+001, 2.8975328E+001, 2.3917653E+001, 1.8062011E+001, 3.3044457E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.6697268E+001, 5.5866925E+001, 2.7416720E+001, 2.6585029E+001, 2.8024464E+001, 3.2765092E+001, 3.5040455E+001, 3.6538436E+001, 3.5651775E+001, 2.6743924E+001, 2.4862783E+001, 3.6404897E+001, 3.3879446E+001, 2.9887131E+001, 2.7446881E+001, 3.8528547E+001, 3.7323222E+001, 3.1600595E+001, 3.2120734E+001, 8.9388375E+001, 1.1220312E+002, 7.3578656E+001, 6.5339473E+001, 7.3930044E+001, 2.8442996E+001, 2.4460185E+001, 9.8194790E+001, 7.1723137E+001, 6.9241776E+001, 2.5074278E+001, 2.4712100E+001, 2.0715502E+001, 2.0878690E+001, 2.0721736E+001, 2.0877551E+001, 2.0984483E+001, 2.0148876E+001, 2.0821650E+001, 2.0801854E+001, 2.0423028E+001, 2.1081884E+001, 2.4184802E+001, 2.2645950E+001, 1.9999830E+001, 2.0000322E+001, 1.9999804E+001, 1.9999844E+001, 1.9999802E+001, 1.9999957E+001, 2.0000109E+001, 1.9999708E+001, 1.9999308E+001, 2.0000222E+001, 2.0000136E+001, 1.9999693E+001, 2.0001062E+001, 2.0000400E+001, 2.0000189E+001, 2.0000026E+001, 2.0000146E+001, 2.0718516E+001, 2.0517196E+001
 2.5083081E+002, 1.8385836E+001, 2.5889379E+001, 1.7181925E+001, 8.8654631E+000, 1.0330947E+001, 3.0000000E+001, 1.6815575E+001, 4.2684780E+000, 4.2368527E+000, 7.2816888E+000, 7.9442615E+000, 9.8094686E+000, 8.2478268E+000, 1.7789295E+001, 1.1661252E+001, 6.5973765E+000, 6.9882109E+000, 8.9275858E+000, 1.0466039E+001, 4.2383441E+000, 3.7799554E+000, 3.1837859E+000, 4.1996525E+000, 4.3116248E+000, 3.6764053E+000, 3.3685181E+000, 1.0878731E+001, 2.9944293E+001, 2.2723713E+001, 1.8048669E+001, 3.2999726E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.6899510E+001, 5.5998590E+001, 2.7750980E+001, 2.6704238E+001, 2.7894283E+001, 3.2567463E+001, 3.4931319E+001, 3.6653159E+001, 3.5604885E+001, 2.6824289E+001, 2.4860059E+001, 3.6517033E+001, 3.3931865E+001, 3.0335836E+001, 2.7432905E+001, 3.8221693E+001, 3.7115578E+001, 3.1648152E+001, 3.2197055E+001, 1.1106423E+002, 1.0985429E+002, 7.4131733E+001, 6.5505412E+001, 7.3457082E+001, 2.8451385E+001, 2.4295063E+001, 1.2926641E+002, 7.0932286E+001, 6.9458967E+001, 2.5101888E+001, 2.4846062E+001, 2.0711862E+001, 2.0860185E+001, 2.0746986E+001, 2.0975387E+001, 2.0972364E+001, 2.0147461E+001, 2.0879668E+001, 2.0632145E+001, 2.0466106E+001, 2.1042419E+001, 2.4204102E+001, 2.2415798E+001, 1.9999830E+001, 2.0000322E+001, 1.9999807E+001, 1.9999843E+001, 1.9999808E+001, 1.9999959E+001, 2.0000110E+001, 1.9999708E+001, 1.9999311E+001, 2.0000224E+001, 2.0000137E+001, 1.9999692E+001, 2.0001089E+001, 2.0000408E+001, 2.0000200E+001, 2.0000017E+001, 2.0000146E+001, 2.0730045E+001, 2.0520122E+001
 2.5141080E+002, 1.8140616E+001, 2.5667328E+001, 1.6335932E+001, 8.9176548E+000, 1.0395134E+001, 3.0000000E+001, 1.6538823E+001, 4.3270657E+000, 4.2386426E+000, 7.2675898E+000, 7.9546926E+000, 9.7783073E+000, 8.2244381E+000, 1.7698435E+001, 1.1570241E+001, 6.6079294E+000, 7.0134625E+000, 8.8287870E+000, 1.0335845E+001, 3.9744909E+000, 3.8821381E+000, 3.1824301E+000, 4.1400374E+000, 4.1789675E+000, 3.6824996E+000, 3.3642277E+000, 1.1161637E+001, 3.0000000E+001, 2.1478885E+001, 1.7889114E+001, 3.2957538E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.7031695E+001, 5.6128808E+001, 2.8100111E+001, 2.6825517E+001, 2.7841699E+001, 3.2359499E+001, 3.4706120E+001, 3.6767667E+001, 3.5578613E+001, 2.6893876E+001, 2.4861071E+001, 3.6623589E+001, 3.4000426E+001, 3.0557435E+001, 2.7404025E+001, 3.7725327E+001, 3.6993363E+001, 3.1684612E+001, 3.2293668E+001, 1.0993293E+002, 1.0807743E+002, 7.7500250E+001, 6.7822095E+001, 7.3633862E+001, 2.8121145E+001, 2.4130864E+001, 1.4441127E+002, 7.1153419E+001, 6.9853254E+001, 2.5162742E+001, 2.4959940E+001, 2.0707003E+001, 2.0832954E+001, 2.0766070E+001, 2.1088046E+001, 2.0864423E+001, 2.0146154E+001, 2.0895677E+001, 2.0481082E+001, 2.0536373E+001, 2.1009259E+001, 2.4221273E+001, 2.2005699E+001, 1.9999830E+001, 2.0000322E+001, 1.9999810E+001, 1.9999843E+001, 1.9999815E+001, 1.9999961E+001, 2.0000111E+001, 1.9999709E+001, 1.9999315E+001, 2.0000227E+001, 2.0000138E+001, 1.9999692E+001, 2.0001113E+001, 2.0000413E+001, 2.0000211E+001, 2.0000010E+001, 2.0000145E+001, 2.0741626E+001, 2.0523286E+001
 2.5202068E+002, 1.7668176E+001, 2.5450746E+001, 1.5820705E+001, 8.9748835E+000, 1.0440044E+001, 3.0000000E+001, 1.6294768E+001, 4.3441353E+000, 4.2443642E+000, 7.2131258E+000, 7.9686719E+000, 9.7599390E+000, 8.1995099E+000, 1.7651854E+001, 1.1555870E+001, 6.6050328E+000, 7.0556029E+000, 8.6929108E+000, 1.0203949E+001, 4.4361576E+000, 3.9607858E+000, 3.2218211E+000, 4.0764416E+000, 4.0513609E+000, 3.6810567E+000, 3.3603621E+000, 1.1932834E+001, 3.0000000E+001, 2.0379417E+001, 1.7622031E+001, 3.2930371E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.7158052E+001, 5.6226064E+001, 2.8475768E+001, 2.6932768E+001, 2.7873099E+001, 3.2222295E+001, 3.4386529E+001, 3.6874906E+001, 3.5574728E+001, 2.6939842E+001, 2.4869887E+001, 3.6723243E+001, 3.4080139E+001, 3.0625595E+001, 2.7381709E+001, 3.7256369E+001, 3.6991568E+001, 3.1739266E+001, 3.2417906E+001, 1.1315652E+002, 1.0948627E+002, 8.0699734E+001, 7.2134425E+001, 7.4193087E+001, 2.7666331E+001, 2.4024372E+001, 1.1790907E+002, 7.2094448E+001, 7.0269998E+001, 2.5250446E+001, 2.5049724E+001, 2.0701907E+001, 2.0804564E+001, 2.0780625E+001, 2.1187650E+001, 2.0697412E+001, 2.0145307E+001, 2.0868798E+001, 2.0362030E+001, 2.0616349E+001, 2.0971955E+001, 2.4235440E+001, 2.1693425E+001, 1.9999831E+001, 2.0000322E+001, 1.9999812E+001, 1.9999841E+001, 1.9999820E+001, 1.9999962E+001, 2.0000112E+001, 1.9999710E+001, 1.9999319E+001, 2.0000229E+001, 2.0000137E+001, 1.9999691E+001, 2.0001140E+001, 2.0000420E+001, 2.0000221E+001, 2.0000003E+001, 2.0000145E+001, 2.0753313E+001, 2.0527283E+001
 2.5261226E+002, 1.7024504E+001, 2.5238670E+001, 1.5536909E+001, 9.0147369E+000, 1.0422261E+001, 3.0000000E+001, 1.6088071E+001, 4.2637884E+000, 4.2523634E+000, 7.1497385E+000, 7.9792600E+000, 9.8056522E+000, 8.1713514E+000, 1.7629661E+001, 1.1555712E+001, 6.5689819E+000, 7.0927255E+000, 8.5603949E+000, 1.0072046E+001, 4.6136700E+000, 3.9734378E+000, 3.2068580E+000, 4.0677323E+000, 3.9184552E+000, 3.6746846E+000, 3.3549726E+000, 1.2821914E+001, 3.0000000E+001, 1.9514724E+001, 1.7247299E+001, 3.2896645E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.7388215E+001, 5.6255254E+001, 2.8839566E+001, 2.7024370E+001, 2.7958657E+001, 3.2119438E+001, 3.4029746E+001, 3.6984133E+001, 3.5629863E+001, 2.6962353E+001, 2.4890512E+001, 3.6811913E+001, 3.4144644E+001, 3.0583101E+001, 2.7361812E+001, 3.6880234E+001, 3.7092705E+001, 3.1852003E+001, 3.2573901E+001, 1.1635087E+002, 1.0883146E+002, 8.1320379E+001, 7.7196993E+001, 7.4280003E+001, 2.7281704E+001, 2.4020857E+001, 1.1687281E+002, 7.2624972E+001, 7.0578918E+001, 2.5358820E+001, 2.5092535E+001, 2.0696746E+001, 2.0779085E+001, 2.0789278E+001, 2.1257928E+001, 2.0593717E+001, 2.0145127E+001, 2.0820176E+001, 2.0288073E+001, 2.0676322E+001, 2.0927111E+001, 2.4245444E+001, 2.1533400E+001, 1.9999832E+001, 2.0000322E+001, 1.9999814E+001, 1.9999838E+001, 1.9999826E+001, 1.9999962E+001, 2.0000113E+001, 1.9999711E+001, 1.9999322E+001, 2.0000231E+001, 2.0000134E+001, 1.9999689E+001, 2.0001167E+001, 2.0000428E+001, 2.0000233E+001, 1.9999995E+001, 2.0000144E+001, 2.0764626E+001, 2.0532308E+001
 2.5322384E+002, 1.6333799E+001, 2.4986957E+001, 1.5370763E+001, 9.0062568E+000, 1.0340790E+001, 3.0000000E+001, 1.5910017E+001, 4.1300463E+000, 4.2579174E+000, 7.1006043E+000, 7.9833383E+000, 9.9243452E+000, 8.1420089E+000, 1.7562335E+001, 1.1509839E+001, 6.4253623E+000, 7.1014978E+000, 8.4351351E+000, 9.9488999E+000, 4.3155749E+000, 3.9345164E+000, 3.1487381E+000, 4.1261887E+000, 3.8524273E+000, 3.6848950E+000, 3.3492540E+000, 1.3415623E+001, 2.9854746E+001, 1.8913033E+001, 1.6833903E+001, 3.2823167E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.7717031E+001, 5.6200354E+001, 2.9137300E+001, 2.7103469E+001, 2.8076041E+001, 3.2127825E+001, 3.3755735E+001, 3.7135693E+001, 3.5740257E+001, 2.6989134E+001, 2.4915200E+001, 3.6878563E+001, 3.4169709E+001, 3.0333251E+001, 2.7342796E+001, 3.6678378E+001, 3.7278746E+001, 3.1975633E+001, 3.2771290E+001, 1.2279537E+002, 1.0842376E+002, 7.9524103E+001, 8.0940570E+001, 7.3739116E+001, 2.7092441E+001, 2.4090081E+001, 1.1997581E+002, 7.2305572E+001, 7.0673987E+001, 2.5464938E+001, 2.5063551E+001, 2.0693698E+001, 2.0767141E+001, 2.0791766E+001, 2.1277088E+001, 2.0537770E+001, 2.0145605E+001, 2.0784454E+001, 2.0258966E+001, 2.0716609E+001, 2.0882480E+001, 2.4243660E+001, 2.1458611E+001, 1.9999833E+001, 2.0000322E+001, 1.9999816E+001, 1.9999836E+001, 1.9999833E+001, 1.9999964E+001, 2.0000113E+001, 1.9999711E+001, 1.9999325E+001, 2.0000232E+001, 2.0000131E+001, 1.9999687E+001, 2.0001192E+001, 2.0000436E+001, 2.0000244E+001, 1.9999990E+001, 2.0000144E+001, 2.0775885E+001, 2.0539156E+001
 2.5381627E+002, 1.5762567E+001, 2.4695916E+001, 1.5242335E+001, 8.9215359E+000, 1.0269806E+001, 3.0000000E+001, 1.5759074E+001, 3.9982839E+000, 4.2622400E+000, 7.0773351E+000, 7.9816939E+000, 1.0091742E+001, 8.1188202E+000, 1.7427652E+001, 1.1383029E+001, 6.2158790E+000, 7.0830290E+000, 8.3160274E+000, 9.8420123E+000, 4.1610455E+000, 3.7957037E+000, 3.0664986E+000, 4.1682854E+000, 3.8873986E+000, 3.7160473E+000, 3.3486736E+000, 1.3588057E+001, 2.8774067E+001, 1.8651098E+001, 1.6524794E+001, 3.2700504E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.8012842E+001, 5.6085136E+001, 2.9387661E+001, 2.7169862E+001, 2.8190628E+001, 3.2386859E+001, 3.3610983E+001, 3.7403130E+001, 3.5913473E+001, 2.7028696E+001, 2.4916927E+001, 3.6911568E+001, 3.4126598E+001, 3.0084229E+001, 2.7368098E+001, 3.6648073E+001, 3.7501841E+001, 3.2072539E+001, 3.3015695E+001, 1.2440844E+002, 1.2109359E+002, 7.6615249E+001, 8.1071403E+001, 7.2740202E+001, 2.7065062E+001, 2.4238490E+001, 1.1369224E+002, 7.1807970E+001, 7.0616626E+001, 2.5550541E+001, 2.4981109E+001, 2.0693788E+001, 2.0774490E+001, 2.0789891E+001, 2.1232804E+001, 2.0613086E+001, 2.0146600E+001, 2.0790784E+001, 2.0256303E+001, 2.0738335E+001, 2.0846995E+001, 2.4211997E+001, 2.1399763E+001, 1.9999834E+001, 2.0000322E+001, 1.9999817E+001, 1.9999833E+001, 1.9999839E+001, 1.9999965E+001, 2.0000113E+001, 1.9999713E+001, 1.9999328E+001, 2.0000233E+001, 2.0000131E+001, 1.9999686E+001, 2.0001221E+001, 2.0000444E+001, 2.0000255E+001, 1.9999983E+001, 2.0000143E+001, 2.0787399E+001, 2.0547281E+001
 2.5440062E+002, 1.5440736E+001, 2.4351797E+001, 1.5133702E+001, 8.7697082E+000, 1.0218799E+001, 3.0000000E+001, 1.5628625E+001, 3.9067606E+000, 4.2583575E+000, 7.0668118E+000, 7.9744886E+000, 1.0274567E+001, 8.1053345E+000, 1.7228029E+001, 1.1202394E+001, 6.0601562E+000, 7.0497902E+000, 8.2097496E+000, 9.7557950E+000, 3.8730496E+000, 3.6459643E+000, 3.0391072E+000, 4.1483908E+000, 3.9458754E+000, 3.7331106E+000, 3.3539407E+000, 1.3307814E+001, 2.7786269E+001, 1.8740874E+001, 1.6365082E+001, 3.2611175E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.8179350E+001, 5.5920011E+001, 2.9580209E+001, 2.7233728E+001, 2.8251512E+001, 3.2716478E+001, 3.3611630E+001, 3.7782187E+001, 3.6093816E+001, 2.7063724E+001, 2.4891228E+001, 3.6903021E+001, 3.4035545E+001, 3.0037672E+001, 2.7442112E+001, 3.6761032E+001, 3.7695103E+001, 3.2143085E+001, 3.3260152E+001, 1.2512711E+002, 1.2194268E+002, 7.6088064E+001, 7.9131047E+001, 7.1956881E+001, 2.7228157E+001, 2.4448021E+001, 1.1746726E+002, 7.2257635E+001, 7.0316420E+001, 2.5609176E+001, 2.4872177E+001, 2.0696457E+001, 2.0799885E+001, 2.0783551E+001, 2.1151816E+001, 2.0729351E+001, 2.0148132E+001, 2.0850198E+001, 2.0259937E+001, 2.0749300E+001, 2.0831137E+001, 2.4151148E+001, 2.1389555E+001, 1.9999834E+001, 2.0000322E+001, 1.9999819E+001, 1.9999830E+001, 1.9999845E+001, 1.9999966E+001, 2.0000113E+001, 1.9999714E+001, 1.9999331E+001, 2.0000235E+001, 2.0000130E+001, 1.9999685E+001, 2.0001247E+001, 2.0000451E+001, 2.0000266E+001, 1.9999978E+001, 2.0000143E+001, 2.0797695E+001, 2.0556048E+001
 2.5501936E+002, 1.5307894E+001, 2.3929873E+001, 1.5054308E+001, 8.6006651E+000, 1.0201873E+001, 3.0000000E+001, 1.5484267E+001, 3.8698083E+000, 4.2438736E+000, 7.0625716E+000, 7.9620648E+000, 1.0435598E+001, 8.1042326E+000, 1.6958110E+001, 1.1038623E+001, 5.9585355E+000, 7.0105711E+000, 8.1116192E+000, 9.6913755E+000, 3.7251325E+000, 3.7788281E+000, 3.1969377E+000, 4.1037274E+000, 3.9717228E+000, 3.7316008E+000, 3.3622187E+000, 1.2924726E+001, 2.7006388E+001, 1.9114093E+001, 1.6360680E+001, 3.2561162E+000, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 5.8117772E+001, 5.5711833E+001, 2.9695490E+001, 2.7298756E+001, 2.8260709E+001, 3.2907767E+001, 3.3784583E+001, 3.8057981E+001, 3.6287352E+001, 2.7077134E+001, 2.4843295E+001, 3.6839367E+001, 3.3938442E+001, 3.0143006E+001, 2.7560992E+001, 3.6987447E+001, 3.7846085E+001, 3.2182549E+001, 3.3484961E+001, 1.2131064E+002, 1.1162533E+002, 7.7591029E+001, 7.6554631E+001, 7.1392424E+001, 2.7442249E+001, 2.4649308E+001, 1.3433959E+002, 7.3880567E+001, 6.9975979E+001, 2.5648639E+001, 2.4744846E+001, 2.0700355E+001, 2.0837083E+001, 2.0773292E+001, 2.1059920E+001, 2.0821071E+001, 2.0150092E+001, 2.0954242E+001, 2.0286993E+001, 2.0754257E+001, 2.0835189E+001, 2.4079782E+001, 2.1517210E+001, 1.9999835E+001, 2.0000322E+001, 1.9999821E+001, 1.9999831E+001, 1.9999853E+001, 1.9999967E+001, 2.0000113E+001, 1.9999716E+001, 1.9999335E+001, 2.0000237E+001, 2.0000128E+001, 1.9999683E+001, 2.0001272E+001, 2.0000459E+001, 2.0000278E+001, 1.9999974E+001, 2.0000143E+001, 2.0806738E+001, 2.0566339E+001
